"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate"
"ORNL_040","31","distributed","basePlot",35.975856,-84.303533,"WGS84","16N",743128.245,3984632.805,2.24,"GIS",286.82,0.22,"evergreenForest","div","20140101","20200221"
"ORNL_056","43","tower","basePlot",35.962178,-84.281365,"WGS84","16N",745169.862,3983170.705,0.16,"GeoXH 6000",300.03,0.27,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20191216"
"ORNL_056","21","tower","basePlot",35.961991,-84.281815,"WGS84","16N",745129.785,3983148.807,0.17,"GeoXH 6000",298.04,0.27,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20191216"
"ORNL_056","39","tower","basePlot",35.962149,-84.281846,"WGS84","16N",745126.546,3983166.314,0.17,"GeoXH 6000",304.06,0.23,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20191216"
"ORNL_056","61","tower","basePlot",35.962348,-84.281391,"WGS84","16N",745166.942,3983189.466,0.24,"GeoXH 6000",302.52,0.29,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20191216"
"ORNL_056","57","tower","basePlot",35.962338,-84.281826,"WGS84","16N",745127.754,3983187.275,0.23,"GeoXH 6000",311.3,0.47,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20191216"
"ORNL_063","23","tower","basePlot",35.965144,-84.27788,"WGS84","16N",745475.048,3983508.565,0.2,"GeoXH 6000",305.89,0.37,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200220"
"ORNL_063","25","tower","basePlot",35.965146,-84.277643,"WGS84","16N",745496.363,3983509.378,0.25,"GeoXH 6000",301.52,0.46,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200220"
"ORNL_063","59","tower","basePlot",35.965514,-84.277891,"WGS84","16N",745472.854,3983549.569,0.21,"GeoXH 6000",303.61,0.35,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"ORNL_063","43","tower","basePlot",35.96533,-84.277669,"WGS84","16N",745493.507,3983529.724,0.18,"GeoXH 6000",304.73,0.25,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"ORNL_063","61","tower","basePlot",35.96551,-84.27765,"WGS84","16N",745494.657,3983549.718,0.22,"GeoXH 6000",303.33,0.26,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"ORNL_063","39","tower","basePlot",35.965329,-84.278115,"WGS84","16N",745453.245,3983528.532,0.21,"GeoXH 6000",304.94,0.32,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"ORNL_063","21","tower","basePlot",35.965134,-84.278112,"WGS84","16N",745454.078,3983506.876,0.17,"GeoXH 6000",305.35,0.33,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"ORNL_063","57","tower","basePlot",35.965495,-84.278081,"WGS84","16N",745455.797,3983547.006,0.23,"GeoXH 6000",314.78,0.45,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20140101","20200221"
"PUUM_014","31","distributed","basePlot",19.587414,-155.339767,"WGS84","5N",254563.517,2167506.301,0.2,"Geo 7X (H-Star)",1764.43,0.33,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst","20180101","20200713"
"PUUM_034","31","tower","basePlot",19.549032,-155.312376,"WGS84","5N",257380.563,2163217.248,0.22,"GeoXH 6000",1644.41,0.29,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20180101","20200804"
"SCBI_045","31.1.1","tower","basePlot",38.890478,-78.139542,"WGS84","17N",748095.469,4308512.886,0.44,"GIS",359.24,0.21,"deciduousForest","div","20140101","20200304"
"SCBI_045","31.1.10","tower","basePlot",38.890487,-78.13953,"WGS84","17N",748096.55,4308513.967,1.19,"GIS",359.24,0.21,"deciduousForest","div","20140101","20200304"
"SCBI_045","40.3.1","tower","basePlot",38.890638,-78.139548,"WGS84","17N",748094.408,4308530.677,0.66,"GIS",358.96,0.52,"deciduousForest","div","20140101","20200226"
"SCBI_045","40.3.10","tower","basePlot",38.890628,-78.139536,"WGS84","17N",748095.489,4308529.596,1.41,"GIS",358.96,0.52,"deciduousForest","div","20140101","20200226"
"SCBI_045","40.1.1","tower","basePlot",38.890557,-78.139551,"WGS84","17N",748094.408,4308521.677,0.66,"GIS",358.96,0.52,"deciduousForest","div","20140101","20200226"
"SCBI_045","40.1.10","tower","basePlot",38.890567,-78.139539,"WGS84","17N",748095.489,4308522.758,1.41,"GIS",358.96,0.52,"deciduousForest","div","20140101","20200226"
"SCBI_045","40","tower","basePlot",38.890596,-78.139498,"WGS84","17N",748098.908,4308526.177,2.41,"GIS",358.96,0.52,"deciduousForest","div","20140101","20200226"
"GRSM_005","31.1.1","distributed","basePlot",35.681306,-83.397951,"WGS84","17N",282991.724,3951251.232,0.46,"GIS",728.77,0.29,"deciduousForest","div","20150101","20191119"
"GRSM_005","31.1.10","distributed","basePlot",35.681316,-83.39794,"WGS84","17N",282992.805,3951252.313,1.21,"GIS",728.77,0.29,"deciduousForest","div","20150101","20191119"
"GRSM_005","31","distributed","basePlot",35.681348,-83.397903,"WGS84","17N",282996.224,3951255.732,2.21,"GIS",728.77,0.29,"deciduousForest","div","20150101","20191119"
"GRSM_005","41.4.1","distributed","basePlot",35.681472,-83.397705,"WGS84","17N",283014.428,3951269.12,0.51,"GIS",731.48,0.36,"deciduousForest","div","20150101","20191119"
"GRSM_005","41.4.10","distributed","basePlot",35.681462,-83.397717,"WGS84","17N",283013.347,3951268.039,1.26,"GIS",731.48,0.36,"deciduousForest","div","20150101","20191119"
"GRSM_029","31.1.1","distributed","basePlot",35.592456,-83.472104,"WGS84","17N",276031.802,3941560.608,0.5,"GIS",1781.99,0.39,"evergreenForest","div","20150101","20191120"
"GRSM_029","31.1.10","distributed","basePlot",35.592466,-83.472093,"WGS84","17N",276032.883,3941561.689,1.25,"GIS",1781.99,0.39,"evergreenForest","div","20150101","20191120"
"GRSM_029","31","distributed","basePlot",35.592498,-83.472056,"WGS84","17N",276036.302,3941565.108,2.25,"GIS",1781.99,0.39,"evergreenForest","div","20150101","20191120"
"ORNL_018","40.3.1","distributed","basePlot",35.934021,-84.277081,"WGS84","16N",745643.522,3980057.428,0.42,"GIS",261.38,0.2,"deciduousForest","div","20140101","20200130"
"ORNL_018","40.3.10","distributed","basePlot",35.934011,-84.277069,"WGS84","16N",745644.603,3980056.347,1.17,"GIS",261.38,0.2,"deciduousForest","div","20140101","20200130"
"ORNL_018","40.1.1","distributed","basePlot",35.93394,-84.277083,"WGS84","16N",745643.522,3980048.428,0.42,"GIS",261.38,0.2,"deciduousForest","div","20140101","20200130"
"ORNL_018","40.1.10","distributed","basePlot",35.93395,-84.277071,"WGS84","16N",745644.603,3980049.509,1.17,"GIS",261.38,0.2,"deciduousForest","div","20140101","20200130"
"ORNL_018","40","distributed","basePlot",35.93398,-84.277032,"WGS84","16N",745648.022,3980052.928,2.17,"GIS",261.38,0.2,"deciduousForest","div","20140101","20200130"
"ORNL_018","32.2.1","distributed","basePlot",35.93384,-84.276846,"WGS84","16N",745665.224,3980037.96,0.42,"GIS",266.84,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","32.2.10","distributed","basePlot",35.93385,-84.276858,"WGS84","16N",745664.143,3980039.041,1.17,"GIS",266.84,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","32","distributed","basePlot",35.933882,-84.276895,"WGS84","16N",745660.724,3980042.46,2.17,"GIS",266.84,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","32.4.1","distributed","basePlot",35.933921,-84.276844,"WGS84","16N",745665.224,3980046.96,0.42,"GIS",266.84,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","32.4.10","distributed","basePlot",35.933912,-84.276856,"WGS84","16N",745664.143,3980045.879,1.17,"GIS",266.84,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","41.4.1","distributed","basePlot",35.934028,-84.276875,"WGS84","16N",745662.088,3980058.703,0.44,"GIS",262.65,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_018","41.4.10","distributed","basePlot",35.934019,-84.276887,"WGS84","16N",745661.007,3980057.622,1.19,"GIS",262.65,0.19,"deciduousForest","div","20140101","20200130"
"ORNL_032","41.4.1","distributed","basePlot",35.944623,-84.326392,"WGS84","16N",741161.723,3981110.66,0.55,"GIS",266.69,0.49,"evergreenForest","div","20140101","20191107"
"ORNL_032","41.4.10","distributed","basePlot",35.944614,-84.326404,"WGS84","16N",741160.642,3981109.579,1.3,"GIS",266.69,0.49,"evergreenForest","div","20140101","20191107"
"ORNL_032","32.2.1","distributed","basePlot",35.944431,-84.326386,"WGS84","16N",741162.829,3981089.384,0.4,"GIS",262.85,0.23,"evergreenForest","div","20140101","20191107"
"ORNL_032","32.2.10","distributed","basePlot",35.944441,-84.326398,"WGS84","16N",741161.748,3981090.465,1.15,"GIS",262.85,0.23,"evergreenForest","div","20140101","20191107"
"ORNL_032","32","distributed","basePlot",35.944473,-84.326435,"WGS84","16N",741158.329,3981093.884,2.15,"GIS",262.85,0.23,"evergreenForest","div","20140101","20191107"
"ORNL_032","32.4.1","distributed","basePlot",35.944512,-84.326383,"WGS84","16N",741162.829,3981098.384,0.4,"GIS",262.85,0.23,"evergreenForest","div","20140101","20191107"
"ORNL_032","32.4.10","distributed","basePlot",35.944503,-84.326396,"WGS84","16N",741161.748,3981097.303,1.15,"GIS",262.85,0.23,"evergreenForest","div","20140101","20191107"
"ORNL_032","40.3.1","distributed","basePlot",35.944634,-84.326585,"WGS84","16N",741144.236,3981111.405,0.5,"GIS",272.12,0.27,"evergreenForest","div","20140101","20191107"
"ORNL_032","40.3.10","distributed","basePlot",35.944624,-84.326574,"WGS84","16N",741145.317,3981110.324,1.25,"GIS",272.12,0.27,"evergreenForest","div","20140101","20191107"
"ORNL_032","40.1.1","distributed","basePlot",35.944553,-84.326588,"WGS84","16N",741144.236,3981102.405,0.5,"GIS",272.12,0.27,"evergreenForest","div","20140101","20191107"
"ORNL_032","40.1.10","distributed","basePlot",35.944563,-84.326576,"WGS84","16N",741145.317,3981103.486,1.25,"GIS",272.12,0.27,"evergreenForest","div","20140101","20191107"
"ORNL_032","40","distributed","basePlot",35.944592,-84.326537,"WGS84","16N",741148.736,3981106.905,2.25,"GIS",272.12,0.27,"evergreenForest","div","20140101","20191107"
"ORNL_032","31.1.1","distributed","basePlot",35.944438,-84.326599,"WGS84","16N",741143.566,3981089.63,0.38,"GIS",260.77,0.21,"evergreenForest","div","20140101","20191107"
"ORNL_032","31.1.10","distributed","basePlot",35.944448,-84.326587,"WGS84","16N",741144.647,3981090.711,1.13,"GIS",260.77,0.21,"evergreenForest","div","20140101","20191107"
"ORNL_040","31.1.1","distributed","basePlot",35.975817,-84.303584,"WGS84","16N",743123.745,3984628.305,0.49,"GIS",286.82,0.22,"evergreenForest","div","20140101","20200221"
"ORNL_040","31.1.10","distributed","basePlot",35.975826,-84.303572,"WGS84","16N",743124.826,3984629.386,1.24,"GIS",286.82,0.22,"evergreenForest","div","20140101","20200221"
"ORNL_040","40.3.1","distributed","basePlot",35.975978,-84.303591,"WGS84","16N",743122.626,3984646.149,0.46,"GIS",283.86,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","40.3.10","distributed","basePlot",35.975968,-84.30358,"WGS84","16N",743123.707,3984645.068,1.21,"GIS",283.86,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","40.1.1","distributed","basePlot",35.975897,-84.303594,"WGS84","16N",743122.626,3984637.149,0.46,"GIS",283.86,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","40.1.10","distributed","basePlot",35.975906,-84.303582,"WGS84","16N",743123.707,3984638.23,1.21,"GIS",283.86,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","40","distributed","basePlot",35.975936,-84.303543,"WGS84","16N",743127.126,3984641.649,2.21,"GIS",283.86,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","32.2.1","distributed","basePlot",35.975806,-84.303366,"WGS84","16N",743143.454,3984627.682,0.45,"GIS",291.35,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","32.2.10","distributed","basePlot",35.975816,-84.303378,"WGS84","16N",743142.373,3984628.763,1.2,"GIS",291.35,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","32","distributed","basePlot",35.975848,-84.303415,"WGS84","16N",743138.954,3984632.182,2.2,"GIS",291.35,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","32.4.1","distributed","basePlot",35.975887,-84.303363,"WGS84","16N",743143.454,3984636.682,0.45,"GIS",291.35,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","32.4.10","distributed","basePlot",35.975878,-84.303376,"WGS84","16N",743142.373,3984635.601,1.2,"GIS",291.35,0.3,"evergreenForest","div","20140101","20200221"
"ORNL_040","41.4.1","distributed","basePlot",35.976003,-84.303371,"WGS84","16N",743142.424,3984649.536,0.42,"GIS",289.62,0.26,"evergreenForest","div","20140101","20200221"
"ORNL_040","41.4.10","distributed","basePlot",35.975994,-84.303383,"WGS84","16N",743141.343,3984648.455,1.17,"GIS",289.62,0.26,"evergreenForest","div","20140101","20200221"
"JERC_013","40","distributed","basePlot",31.178512,-84.469999,"WGS84","16N",741114.718,3452142.921,2.16,"GIS",36.48,0.26,"evergreenForest","div","20140101","20190924"
"DSNY_006","40.3.1","distributed","basePlot",28.09305,-81.399434,"WGS84","17N",460760.221,3107574.477,0.35,"GIS",20.75,0.1,"woodyWetlands","div","20130101","20201210"
"DSNY_006","40.3.10","distributed","basePlot",28.09304,-81.399423,"WGS84","17N",460761.302,3107573.396,1.1,"GIS",20.75,0.1,"woodyWetlands","div","20130101","20201210"
"DSNY_006","40.1.1","distributed","basePlot",28.092969,-81.399434,"WGS84","17N",460760.221,3107565.477,0.35,"GIS",20.75,0.1,"woodyWetlands","div","20130101","20201210"
"DSNY_006","40.1.10","distributed","basePlot",28.092979,-81.399423,"WGS84","17N",460761.302,3107566.558,1.1,"GIS",20.75,0.1,"woodyWetlands","div","20130101","20201210"
"DSNY_006","40","distributed","basePlot",28.09301,-81.399388,"WGS84","17N",460764.721,3107569.977,2.1,"GIS",20.75,0.1,"woodyWetlands","div","20130101","20201210"
"DSNY_009","32.2.1","distributed","basePlot",28.073032,-81.428463,"WGS84","17N",457900.661,3105366.575,0.35,"GIS",18.87,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","32.2.10","distributed","basePlot",28.073041,-81.428474,"WGS84","17N",457899.58,3105367.656,1.1,"GIS",18.87,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","32","distributed","basePlot",28.073072,-81.428509,"WGS84","17N",457896.161,3105371.075,2.1,"GIS",18.87,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","32.4.1","distributed","basePlot",28.073113,-81.428463,"WGS84","17N",457900.661,3105375.575,0.35,"GIS",18.87,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","32.4.10","distributed","basePlot",28.073103,-81.428474,"WGS84","17N",457899.58,3105374.494,1.1,"GIS",18.87,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","40.3.1","distributed","basePlot",28.073194,-81.428661,"WGS84","17N",457881.226,3105384.681,0.35,"GIS",18.91,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","40.3.10","distributed","basePlot",28.073185,-81.42865,"WGS84","17N",457882.307,3105383.6,1.1,"GIS",18.91,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","40.1.1","distributed","basePlot",28.073113,-81.428661,"WGS84","17N",457881.226,3105375.681,0.35,"GIS",18.91,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","40.1.10","distributed","basePlot",28.073123,-81.42865,"WGS84","17N",457882.307,3105376.762,1.1,"GIS",18.91,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","40","distributed","basePlot",28.073154,-81.428615,"WGS84","17N",457885.726,3105380.181,2.1,"GIS",18.91,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","41.4.1","distributed","basePlot",28.073211,-81.428477,"WGS84","17N",457899.349,3105386.451,0.35,"GIS",18.94,0.1,"pastureHay","div","20130101","20201208"
"DSNY_009","41.4.10","distributed","basePlot",28.073201,-81.428488,"WGS84","17N",457898.268,3105385.37,1.1,"GIS",18.94,0.1,"pastureHay","div","20130101","20201208"
"DSNY_041","41.4.1","tower","basePlot",28.125166,-81.432654,"WGS84","17N",457509.407,3111143.374,0.35,"GIS",20.44,0.1,"pastureHay","div","20140101","20190117"
"DSNY_041","41.4.10","tower","basePlot",28.125156,-81.432665,"WGS84","17N",457508.326,3111142.293,1.1,"GIS",20.44,0.1,"pastureHay","div","20140101","20190117"
"DSNY_042","31","tower","basePlot",28.122085,-81.433996,"WGS84","17N",457376.427,3110802.508,2.1,"GIS",19.55,0.1,"pastureHay","div","20150101","20190116"
"DSNY_042","41.4.1","tower","basePlot",28.122216,-81.433843,"WGS84","17N",457391.415,3110816.988,0.35,"GIS",19.92,0.1,"pastureHay","div","20150101","20190116"
"DSNY_042","41.4.10","tower","basePlot",28.122206,-81.433854,"WGS84","17N",457390.334,3110815.907,1.1,"GIS",19.92,0.1,"pastureHay","div","20150101","20190116"
"DSNY_043","31.1.1","tower","basePlot",28.123118,-81.434967,"WGS84","17N",457281.413,3110917.382,0.35,"GIS",20.24,0.1,"pastureHay","div","20140101","20190116"
"DSNY_043","31.1.10","tower","basePlot",28.123128,-81.434956,"WGS84","17N",457282.494,3110918.463,1.1,"GIS",20.24,0.1,"pastureHay","div","20140101","20190116"
"DSNY_043","31","tower","basePlot",28.123159,-81.434921,"WGS84","17N",457285.913,3110921.882,2.1,"GIS",20.24,0.1,"pastureHay","div","20140101","20190116"
"DSNY_043","41.4.1","tower","basePlot",28.123292,-81.434781,"WGS84","17N",457299.72,3110936.564,0.35,"GIS",20.34,0.1,"pastureHay","div","20140101","20190116"
"DSNY_043","41.4.10","tower","basePlot",28.123282,-81.434792,"WGS84","17N",457298.639,3110935.483,1.1,"GIS",20.34,0.1,"pastureHay","div","20140101","20190116"
"DSNY_041","51","tower","basePlot",28.12517,-81.432649,"WGS84","17N",457509.907,3111143.874,0.1,"GeoXH 6000",20.44,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190117"
"DSNY_041","61","tower","basePlot",28.12526,-81.432544,"WGS84","17N",457520.219,3111153.82,0.1,"GeoXH 6000",19.95,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190117"
"DSNY_042","51","tower","basePlot",28.12222,-81.433838,"WGS84","17N",457391.915,3110817.488,0.1,"GeoXH 6000",19.92,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_042","31","tower","basePlot",28.122039,-81.434046,"WGS84","17N",457371.427,3110797.508,0.1,"GeoXH 6000",19.55,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_042","61","tower","basePlot",28.122313,-81.433733,"WGS84","17N",457402.344,3110827.696,0.1,"GeoXH 6000",19.93,0.11,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_042","21","tower","basePlot",28.121951,-81.434151,"WGS84","17N",457361.059,3110787.819,0.1,"GeoXH 6000",19.53,0.11,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_042","57","tower","basePlot",28.12232,-81.434145,"WGS84","17N",457361.795,3110828.646,0.1,"GeoXH 6000",19.91,0.12,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_042","57","tower","basePlot",28.12232,-81.434145,"WGS84","17N",457361.795,3110828.646,0.1,"GeoXH 6000",19.91,0.12,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20150101","20190116"
"DSNY_043","51","tower","basePlot",28.123297,-81.434776,"WGS84","17N",457300.22,3110937.064,0.1,"GeoXH 6000",20.34,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190116"
"DSNY_043","31","tower","basePlot",28.123114,-81.434972,"WGS84","17N",457280.913,3110916.882,0.1,"GeoXH 6000",20.24,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190116"
"DSNY_043","61","tower","basePlot",28.123389,-81.434672,"WGS84","17N",457310.468,3110947.268,0.1,"GeoXH 6000",20.35,0.14,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190116"
"DSNY_043","21","tower","basePlot",28.123026,-81.435075,"WGS84","17N",457270.76,3110907.206,0.1,"GeoXH 6000",19.98,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20140101","20190116"
"WREF_073","25","tower","basePlot",45.825674,-121.95986,"WGS84","10N",580792.915,5075204.928,0.14,"Geo 7X (H-Star)",369.81,0.26,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","20170101","20201217"
"WREF_088","25","tower","basePlot",45.828567,-121.956857,"WGS84","10N",581021.971,5075529.473,0.16,"Geo 7X (H-Star)",363.5,0.22,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst","20170101","20201217"
"DSNY_003","57","distributed","basePlot",28.074396,-81.425733,"WGS84","17N",458169.407,3105516.777,0.1,"GeoXH 6000",18.71,0.1,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20201209"
"DSNY_003","61","distributed","basePlot",28.074363,-81.425319,"WGS84","17N",458210.118,3105512.988,0.1,"GeoXH 6000",18.78,0.11,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20140101","20201209"
"DSNY_005","21","distributed","basePlot",28.039442,-81.393518,"WGS84","17N",461322.216,3101633.986,0.1,"GeoXH 6000",18.97,0.1,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_005","25","distributed","basePlot",28.039441,-81.393106,"WGS84","17N",461362.772,3101633.719,0.11,"GeoXH 6000",19.23,0.14,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_005","57","distributed","basePlot",28.039828,-81.393516,"WGS84","17N",461322.542,3101676.731,0.11,"GeoXH 6000",19.07,0.16,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_005","61","distributed","basePlot",28.039798,-81.393107,"WGS84","17N",461362.807,3101673.314,0.1,"GeoXH 6000",19.24,0.1,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_006","49","distributed","basePlot",28.093055,-81.399439,"WGS84","17N",460759.721,3107574.977,0.1,"GeoXH 6000",20.75,0.1,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201210"
"DSNY_006","61","distributed","basePlot",28.093144,-81.399127,"WGS84","17N",460790.458,3107584.807,0.1,"GeoXH 6000",18.91,0.1,"woodyWetlands","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201210"
"DSNY_009","25","distributed","basePlot",28.072938,-81.428355,"WGS84","17N",457911.211,3105356.179,0.1,"GeoXH 6000",18.8,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201209"
"DSNY_009","33","distributed","basePlot",28.073027,-81.428458,"WGS84","17N",457901.161,3105366.075,0.1,"GeoXH 6000",18.87,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_009","49","distributed","basePlot",28.073199,-81.428666,"WGS84","17N",457880.726,3105385.181,0.1,"GeoXH 6000",18.91,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_009","51","distributed","basePlot",28.073215,-81.428472,"WGS84","17N",457899.849,3105386.951,0.1,"GeoXH 6000",18.94,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_009","57","distributed","basePlot",28.073292,-81.428765,"WGS84","17N",457871.084,3105395.571,0.1,"GeoXH 6000",18.68,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201208"
"DSNY_009","61","distributed","basePlot",28.073308,-81.428367,"WGS84","17N",457910.162,3105397.112,0.1,"GeoXH 6000",18.7,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst","20130101","20201209"
"PUUM_014","31","distributed","basePlot",19.58746,-155.33972,"WGS84","5N",254568.517,2167511.301,2.2,"GIS",1764.43,0.33,"evergreenForest","div","20180101","20200713"
"PUUM_034","31","tower","basePlot",19.549077,-155.312329,"WGS84","5N",257385.563,2163222.248,2.22,"GIS",1644.41,0.29,"evergreenForest","div","20180101","20200804"
"STEI_019","E5","distributed","mammalGrid",45.830848,-90.073755,"WGS84","15N",727272.669080443,5079418.5030448,0.12,"Geo 7X (H-Star)",488.54,0.21,"mixedForest","mam","20150101","20210101"
"STEI_019","A1","distributed","mammalGrid",45.831193,-90.074289,"WGS84","15N",727229.781707061,5079455.38463509,NA,"GIS",489.48,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B1","distributed","mammalGrid",45.831197,-90.07416,"WGS84","15N",727239.752825557,5079456.13536006,NA,"GIS",490.21,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","C1","distributed","mammalGrid",45.8312,-90.074032,"WGS84","15N",727249.723945192,5079456.88608516,NA,"GIS",490.21,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","D1","distributed","mammalGrid",45.831204,-90.073903,"WGS84","15N",727259.695065964,5079457.63681038,NA,"GIS",490.21,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","E1","distributed","mammalGrid",45.831207,-90.073774,"WGS84","15N",727269.666187874,5079458.38753574,NA,"GIS",490.73,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","F1","distributed","mammalGrid",45.831211,-90.073646,"WGS84","15N",727279.637310921,5079459.13826122,NA,"GIS",490.73,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","G1","distributed","mammalGrid",45.831214,-90.073517,"WGS84","15N",727289.608435106,5079459.88898683,NA,"GIS",490.73,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","H1","distributed","mammalGrid",45.831218,-90.073389,"WGS84","15N",727299.579560429,5079460.63971256,NA,"GIS",490.76,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","I1","distributed","mammalGrid",45.831221,-90.07326,"WGS84","15N",727309.550686888,5079461.39043843,NA,"GIS",490.76,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","J1","distributed","mammalGrid",45.831225,-90.073132,"WGS84","15N",727319.521814485,5079462.14116442,NA,"GIS",490.76,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","A2","distributed","mammalGrid",45.831104,-90.074284,"WGS84","15N",727230.532431399,5079445.4135171,NA,"GIS",489.48,NA,"mixedForest","mam","20150101","20210101"
"STEI_019","B2","distributed","mammalGrid",45.831107,-90.074155,"WGS84","15N",727240.503550024,5079446.16424093,NA,"GIS",490.03,NA,"mixedForest","mam","20150101","20210101"
