plotID,pointID,plotType,subtype,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,coordinateSource,elevation,elevationUncertainty,nlcdClass,applicableModules,versionStartDate,versionEndDate
JERC_019,41.1.1,distributed,basePlot,31.187438,-84.470656,WGS84,16N,741029.443,3453131.135,0.38,GIS,36.83,0.19,deciduousForest,div,20140101,20230114
JERC_019,41.1.10,distributed,basePlot,31.187447,-84.470645,WGS84,16N,741030.524,3453132.216,1.13,GIS,36.83,0.19,deciduousForest,div,20140101,20230114
JERC_019,31.4.1,distributed,basePlot,31.187429,-84.470667,WGS84,16N,741028.443,3453130.135,0.38,GIS,36.83,0.19,deciduousForest,div,20140101,20230114
JERC_019,31.4.10,distributed,basePlot,31.187419,-84.470679,WGS84,16N,741027.362,3453129.054,1.13,GIS,36.83,0.19,deciduousForest,div,20140101,20230114
JERC_019,41,distributed,basePlot,31.187477,-84.470608,WGS84,16N,741033.943,3453135.635,2.13,GIS,36.83,0.19,deciduousForest,div,20140101,20230114
JERC_019,40.3.1,distributed,basePlot,31.187519,-84.470763,WGS84,16N,741019.105,3453139.889,0.41,GIS,37.1,0.26,deciduousForest,div,20140101,20230114
JERC_019,40.3.10,distributed,basePlot,31.187509,-84.470752,WGS84,16N,741020.186,3453138.808,1.16,GIS,37.1,0.26,deciduousForest,div,20140101,20230114
JERC_019,40.1.1,distributed,basePlot,31.187438,-84.470765,WGS84,16N,741019.105,3453130.889,0.41,GIS,37.1,0.26,deciduousForest,div,20140101,20230114
JERC_019,40.1.10,distributed,basePlot,31.187447,-84.470753,WGS84,16N,741020.186,3453131.97,1.16,GIS,37.1,0.26,deciduousForest,div,20140101,20230114
JERC_019,40,distributed,basePlot,31.187477,-84.470717,WGS84,16N,741023.605,3453135.389,2.16,GIS,37.1,0.26,deciduousForest,div,20140101,20230114
JERC_019,41.4.1,distributed,basePlot,31.187514,-84.470565,WGS84,16N,741037.966,3453139.803,0.37,GIS,37.47,0.17,deciduousForest,div,20140101,20230114
JERC_019,41.4.10,distributed,basePlot,31.187504,-84.470577,WGS84,16N,741036.885,3453138.722,1.12,GIS,37.47,0.17,deciduousForest,div,20140101,20230114
JERC_049,59,tower,basePlot,31.196672,-84.464128,WGS84,16N,741628.236,3454169.289,0.21,GeoXH 6000,46.35,0.29,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_049,61,tower,basePlot,31.196669,-84.463906,WGS84,16N,741649.457,3454169.409,0.15,GeoXH 6000,46.16,0.26,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_049,31.1.1,tower,basePlot,31.196408,-84.464211,WGS84,16N,741621.045,3454139.821,NA,GIS,45.49,NA,evergreenForest,div,20140101,20221005
JERC_049,31.1.10,tower,basePlot,31.196417,-84.464199,WGS84,16N,741622.126,3454140.902,NA,GIS,45.49,NA,evergreenForest,div,20140101,20221005
JERC_049,31,tower,basePlot,31.196447,-84.464163,WGS84,16N,741625.545,3454144.321,NA,GIS,45.49,NA,evergreenForest,div,20140101,20221005
JERC_049,32.2.1,tower,basePlot,31.196404,-84.464012,WGS84,16N,741640.045,3454139.821,NA,GIS,46.44,NA,evergreenForest,div,20140101,20221005
JERC_049,32.2.10,tower,basePlot,31.196414,-84.464023,WGS84,16N,741638.964,3454140.902,NA,GIS,46.44,NA,evergreenForest,div,20140101,20221005
JERC_049,32.4.1,tower,basePlot,31.196485,-84.464009,WGS84,16N,741640.045,3454148.821,NA,GIS,46.44,NA,evergreenForest,div,20140101,20221005
JERC_049,32.4.10,tower,basePlot,31.196476,-84.464021,WGS84,16N,741638.964,3454147.74,NA,GIS,46.44,NA,evergreenForest,div,20140101,20221005
JERC_049,32,tower,basePlot,31.196445,-84.464058,WGS84,16N,741635.545,3454144.321,NA,GIS,46.44,NA,evergreenForest,div,20140101,20221005
JERC_049,40.1.1,tower,basePlot,31.196498,-84.464208,WGS84,16N,741621.045,3454149.821,NA,GIS,45.07,NA,evergreenForest,div,20140101,20221005
JERC_049,40.1.10,tower,basePlot,31.196507,-84.464197,WGS84,16N,741622.126,3454150.902,NA,GIS,45.07,NA,evergreenForest,div,20140101,20221005
JERC_049,40.3.1,tower,basePlot,31.196579,-84.464206,WGS84,16N,741621.045,3454158.821,NA,GIS,45.07,NA,evergreenForest,div,20140101,20221005
JERC_049,40.3.10,tower,basePlot,31.196569,-84.464195,WGS84,16N,741622.126,3454157.74,NA,GIS,45.07,NA,evergreenForest,div,20140101,20221005
JERC_049,40,tower,basePlot,31.196538,-84.46416,WGS84,16N,741625.545,3454154.321,NA,GIS,45.07,NA,evergreenForest,div,20140101,20221005
JERC_049,41.4.1,tower,basePlot,31.196575,-84.464007,WGS84,16N,741640.045,3454158.821,NA,GIS,45.76,NA,evergreenForest,div,20140101,20221005
JERC_049,41.4.10,tower,basePlot,31.196566,-84.464019,WGS84,16N,741638.964,3454157.74,NA,GIS,45.76,NA,evergreenForest,div,20140101,20221005
JERC_049,59,tower,basePlot,31.196672,-84.464113,WGS84,16N,741629.681,3454169.309,0.13,GeoXH 6000,44.05,0.17,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20221005
JERC_049,61,tower,basePlot,31.196677,-84.4639,WGS84,16N,741649.949,3454170.349,0.1,GeoXH 6000,44.55,0.14,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20221005
JERC_049,43,tower,basePlot,31.19649,-84.463899,WGS84,16N,741650.558,3454149.595,0.24,GeoXH 6000,47.04,0.39,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_049,23,tower,basePlot,31.196315,-84.464107,WGS84,16N,741631.212,3454129.808,0.21,GeoXH 6000,44.89,0.28,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_049,39,tower,basePlot,31.196496,-84.464325,WGS84,16N,741609.938,3454149.382,0.17,GeoXH 6000,49.06,0.3,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_049,25,tower,basePlot,31.196311,-84.463913,WGS84,16N,741649.638,3454129.711,0.18,GeoXH 6000,48.24,0.25,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_049,21,tower,basePlot,31.196314,-84.464315,WGS84,16N,741611.315,3454129.219,0.17,GeoXH 6000,44.77,0.3,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_049,57,tower,basePlot,31.196675,-84.464314,WGS84,16N,741610.535,3454169.269,0.12,GeoXH 6000,47.35,0.17,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,0,20221005
JERC_050,25,tower,basePlot,31.196675,-84.468004,WGS84,16N,741258.853,3454161.143,0.25,GeoXH 6000,38.92,0.43,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_050,39,tower,basePlot,31.19685,-84.468401,WGS84,16N,741220.561,3454179.656,0.28,GeoXH 6000,33.87,0.37,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_050,43,tower,basePlot,31.196837,-84.467992,WGS84,16N,741259.59,3454179.188,0.12,GeoXH 6000,34.76,0.18,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_050,57,tower,basePlot,31.197029,-84.468398,WGS84,16N,741220.368,3454199.59,0.21,GeoXH 6000,33.92,0.44,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,20140101,20180711
JERC_051,21,tower,basePlot,31.199308,-84.464543,WGS84,16N,741582.009,3454460.646,0.21,GeoXH 6000,39.85,0.26,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180815
JERC_051,23,tower,basePlot,31.199312,-84.464349,WGS84,16N,741600.446,3454461.502,0.19,GeoXH 6000,39.8,0.21,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180815
JERC_051,57,tower,basePlot,31.199666,-84.464545,WGS84,16N,741580.895,3454500.375,0.29,GeoXH 6000,37.46,0.17,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180815
JERC_051,59,tower,basePlot,31.199657,-84.464327,WGS84,16N,741601.722,3454499.781,0.2,GeoXH 6000,39.88,0.31,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180815
JERC_054,57,tower,basePlot,31.198111,-84.469014,WGS84,16N,741158.936,3454318.186,0.25,GeoXH 6000,32.45,0.26,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_054,59,tower,basePlot,31.198115,-84.468821,WGS84,16N,741177.322,3454319.086,0.19,GeoXH 6000,36.02,0.26,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_054,61,tower,basePlot,31.198117,-84.468606,WGS84,16N,741197.765,3454319.682,0.17,GeoXH 6000,35.82,0.3,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_056,39,tower,basePlot,31.194632,-84.466568,WGS84,16N,741400.858,3453937.758,0.11,GeoXH 6000,44.1,0.15,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180711
JERC_057,57,tower,basePlot,31.201123,-84.469866,WGS84,16N,741070.064,3454650.262,0.17,GeoXH 6000,34.68,0.25,mixedForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_057,61,tower,basePlot,31.201121,-84.46945,WGS84,16N,741109.708,3454650.95,0.2,GeoXH 6000,33.34,0.24,mixedForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_060,25,tower,basePlot,31.198509,-84.465087,WGS84,16N,741532.175,3454370.909,0.24,GeoXH 6000,38.7,0.43,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_060,57,tower,basePlot,31.198859,-84.465524,WGS84,16N,741489.638,3454408.693,0.17,GeoXH 6000,38.04,0.33,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_060,61,tower,basePlot,31.198862,-84.465098,WGS84,16N,741530.28,3454410.007,0.17,GeoXH 6000,35.12,0.31,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20140101,20180814
JERC_065,21,tower,basePlot,31.200099,-84.465482,WGS84,16N,741490.467,3454546.308,0.26,GeoXH 6000,40.6,0.62,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,23,tower,basePlot,31.200105,-84.465266,WGS84,16N,741511.11,3454547.449,0.36,GeoXH 6000,39.1,0.66,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,25,tower,basePlot,31.200114,-84.465063,WGS84,16N,741530.363,3454548.838,0.19,GeoXH 6000,39.81,0.38,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,39,tower,basePlot,31.200286,-84.465494,WGS84,16N,741488.887,3454567.041,0.31,GeoXH 6000,40.02,0.61,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,43,tower,basePlot,31.200297,-84.465071,WGS84,16N,741529.143,3454569.213,0.21,GeoXH 6000,40.93,0.35,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,57,tower,basePlot,31.200466,-84.465501,WGS84,16N,741487.747,3454586.935,0.31,GeoXH 6000,42.04,0.75,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,59,tower,basePlot,31.200478,-84.465276,WGS84,16N,741509.148,3454588.769,0.35,GeoXH 6000,40.37,0.52,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_065,61,tower,basePlot,31.200465,-84.465072,WGS84,16N,741528.658,3454587.758,0.39,GeoXH 6000,41,0.74,evergreenForest,bbc|cdw|cfc|dhp|hbp|ltr|vst,20120101,20230602
JERC_081,57,distributed,tickPlot,31.198238,-84.481612,WGS84,16N,739957.842,3454304.805,0.1,GeoXH 6000,44.34,0.13,mixedForest,tck,20150101,20210406
JERC_081,61,distributed,tickPlot,31.198293,-84.481198,WGS84,16N,739997.176,3454311.792,0.1,GeoXH 6000,43.99,0.1,mixedForest,tck,20150101,20210406
JERC_081,25,distributed,tickPlot,31.197936,-84.481126,WGS84,16N,740004.927,3454272.376,0.1,GeoXH 6000,43.53,0.1,mixedForest,tck,20150101,20210406
JERC_081,21,distributed,tickPlot,31.19787,-84.481529,WGS84,16N,739966.714,3454264.237,0.1,GeoXH 6000,43.54,0.1,mixedForest,tck,20150101,20210406
LENO_006,E5,distributed,mammalGrid,31.815234,-88.186236,WGS84,16N,387726.008,3520568.843,0.13,GeoXH 6000,13.84,0.2,woodyWetlands,mam,20150101,20220822
LENO_006,A1,distributed,mammalGrid,31.815591,-88.186663,WGS84,16N,387686.008,3520608.843,NA,GIS,12.11,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B1,distributed,mammalGrid,31.815592,-88.186557,WGS84,16N,387696.008,3520608.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C1,distributed,mammalGrid,31.815593,-88.186452,WGS84,16N,387706.008,3520608.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D1,distributed,mammalGrid,31.815594,-88.186346,WGS84,16N,387716.008,3520608.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E1,distributed,mammalGrid,31.815595,-88.18624,WGS84,16N,387726.008,3520608.843,NA,GIS,12.11,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F1,distributed,mammalGrid,31.815596,-88.186135,WGS84,16N,387736.008,3520608.843,NA,GIS,12.11,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G1,distributed,mammalGrid,31.815597,-88.186029,WGS84,16N,387746.008,3520608.843,NA,GIS,12.12,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H1,distributed,mammalGrid,31.815598,-88.185923,WGS84,16N,387756.008,3520608.843,NA,GIS,12.13,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I1,distributed,mammalGrid,31.815599,-88.185818,WGS84,16N,387766.008,3520608.843,NA,GIS,12.13,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J1,distributed,mammalGrid,31.8156,-88.185712,WGS84,16N,387776.008,3520608.843,NA,GIS,12.13,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A2,distributed,mammalGrid,31.815501,-88.186662,WGS84,16N,387686.008,3520598.843,NA,GIS,12.09,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B2,distributed,mammalGrid,31.815502,-88.186556,WGS84,16N,387696.008,3520598.843,NA,GIS,12.08,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C2,distributed,mammalGrid,31.815503,-88.18645,WGS84,16N,387706.008,3520598.843,NA,GIS,12.08,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D2,distributed,mammalGrid,31.815504,-88.186345,WGS84,16N,387716.008,3520598.843,NA,GIS,12.08,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E2,distributed,mammalGrid,31.815505,-88.186239,WGS84,16N,387726.008,3520598.843,NA,GIS,12.08,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F2,distributed,mammalGrid,31.815506,-88.186133,WGS84,16N,387736.008,3520598.843,NA,GIS,12.09,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G2,distributed,mammalGrid,31.815507,-88.186028,WGS84,16N,387746.008,3520598.843,NA,GIS,12.09,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H2,distributed,mammalGrid,31.815508,-88.185922,WGS84,16N,387756.008,3520598.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I2,distributed,mammalGrid,31.815509,-88.185817,WGS84,16N,387766.008,3520598.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J2,distributed,mammalGrid,31.81551,-88.185711,WGS84,16N,387776.008,3520598.843,NA,GIS,12.1,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A3,distributed,mammalGrid,31.81541,-88.18666,WGS84,16N,387686.008,3520588.843,NA,GIS,12.07,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B3,distributed,mammalGrid,31.815411,-88.186555,WGS84,16N,387696.008,3520588.843,NA,GIS,12.06,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C3,distributed,mammalGrid,31.815412,-88.186449,WGS84,16N,387706.008,3520588.843,NA,GIS,12.06,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D3,distributed,mammalGrid,31.815413,-88.186344,WGS84,16N,387716.008,3520588.843,NA,GIS,12.06,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E3,distributed,mammalGrid,31.815414,-88.186238,WGS84,16N,387726.008,3520588.843,NA,GIS,12.06,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F3,distributed,mammalGrid,31.815415,-88.186132,WGS84,16N,387736.008,3520588.843,NA,GIS,12.06,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G3,distributed,mammalGrid,31.815416,-88.186027,WGS84,16N,387746.008,3520588.843,NA,GIS,12.07,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H3,distributed,mammalGrid,31.815417,-88.185921,WGS84,16N,387756.008,3520588.843,NA,GIS,12.07,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I3,distributed,mammalGrid,31.815418,-88.185815,WGS84,16N,387766.008,3520588.843,NA,GIS,12.07,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J3,distributed,mammalGrid,31.815419,-88.18571,WGS84,16N,387776.008,3520588.843,NA,GIS,12.07,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A4,distributed,mammalGrid,31.81532,-88.186659,WGS84,16N,387686.008,3520578.843,NA,GIS,12.05,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B4,distributed,mammalGrid,31.815321,-88.186554,WGS84,16N,387696.008,3520578.843,NA,GIS,12.04,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C4,distributed,mammalGrid,31.815322,-88.186448,WGS84,16N,387706.008,3520578.843,NA,GIS,12.04,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D4,distributed,mammalGrid,31.815323,-88.186342,WGS84,16N,387716.008,3520578.843,NA,GIS,12.03,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E4,distributed,mammalGrid,31.815324,-88.186237,WGS84,16N,387726.008,3520578.843,NA,GIS,12.03,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F4,distributed,mammalGrid,31.815325,-88.186131,WGS84,16N,387736.008,3520578.843,NA,GIS,12.04,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G4,distributed,mammalGrid,31.815326,-88.186025,WGS84,16N,387746.008,3520578.843,NA,GIS,12.04,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H4,distributed,mammalGrid,31.815327,-88.18592,WGS84,16N,387756.008,3520578.843,NA,GIS,12.04,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I4,distributed,mammalGrid,31.815328,-88.185814,WGS84,16N,387766.008,3520578.843,NA,GIS,12.05,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J4,distributed,mammalGrid,31.815329,-88.185709,WGS84,16N,387776.008,3520578.843,NA,GIS,12.05,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A5,distributed,mammalGrid,31.81523,-88.186658,WGS84,16N,387686.008,3520568.843,NA,GIS,12.03,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B5,distributed,mammalGrid,31.815231,-88.186553,WGS84,16N,387696.008,3520568.843,NA,GIS,12.02,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C5,distributed,mammalGrid,31.815232,-88.186447,WGS84,16N,387706.008,3520568.843,NA,GIS,12.02,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D5,distributed,mammalGrid,31.815233,-88.186341,WGS84,16N,387716.008,3520568.843,NA,GIS,12.01,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F5,distributed,mammalGrid,31.815235,-88.18613,WGS84,16N,387736.008,3520568.843,NA,GIS,12.01,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G5,distributed,mammalGrid,31.815236,-88.186024,WGS84,16N,387746.008,3520568.843,NA,GIS,12.01,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H5,distributed,mammalGrid,31.815237,-88.185919,WGS84,16N,387756.008,3520568.843,NA,GIS,12.02,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I5,distributed,mammalGrid,31.815238,-88.185813,WGS84,16N,387766.008,3520568.843,NA,GIS,12.02,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J5,distributed,mammalGrid,31.815239,-88.185707,WGS84,16N,387776.008,3520568.843,NA,GIS,12.03,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A6,distributed,mammalGrid,31.81514,-88.186657,WGS84,16N,387686.008,3520558.843,NA,GIS,12.01,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B6,distributed,mammalGrid,31.815141,-88.186551,WGS84,16N,387696.008,3520558.843,NA,GIS,12,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C6,distributed,mammalGrid,31.815142,-88.186446,WGS84,16N,387706.008,3520558.843,NA,GIS,12,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D6,distributed,mammalGrid,31.815143,-88.18634,WGS84,16N,387716.008,3520558.843,NA,GIS,11.99,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E6,distributed,mammalGrid,31.815144,-88.186234,WGS84,16N,387726.008,3520558.843,NA,GIS,11.98,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F6,distributed,mammalGrid,31.815145,-88.186129,WGS84,16N,387736.008,3520558.843,NA,GIS,11.99,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G6,distributed,mammalGrid,31.815146,-88.186023,WGS84,16N,387746.008,3520558.843,NA,GIS,11.99,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H6,distributed,mammalGrid,31.815147,-88.185918,WGS84,16N,387756.008,3520558.843,NA,GIS,11.99,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I6,distributed,mammalGrid,31.815148,-88.185812,WGS84,16N,387766.008,3520558.843,NA,GIS,12,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J6,distributed,mammalGrid,31.815149,-88.185706,WGS84,16N,387776.008,3520558.843,NA,GIS,12,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A7,distributed,mammalGrid,31.81505,-88.186656,WGS84,16N,387686.008,3520548.843,NA,GIS,11.99,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B7,distributed,mammalGrid,31.815051,-88.18655,WGS84,16N,387696.008,3520548.843,NA,GIS,11.98,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C7,distributed,mammalGrid,31.815052,-88.186445,WGS84,16N,387706.008,3520548.843,NA,GIS,11.98,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D7,distributed,mammalGrid,31.815053,-88.186339,WGS84,16N,387716.008,3520548.843,NA,GIS,11.97,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E7,distributed,mammalGrid,31.815054,-88.186233,WGS84,16N,387726.008,3520548.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F7,distributed,mammalGrid,31.815055,-88.186128,WGS84,16N,387736.008,3520548.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G7,distributed,mammalGrid,31.815056,-88.186022,WGS84,16N,387746.008,3520548.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H7,distributed,mammalGrid,31.815057,-88.185916,WGS84,16N,387756.008,3520548.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I7,distributed,mammalGrid,31.815058,-88.185811,WGS84,16N,387766.008,3520548.843,NA,GIS,11.97,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J7,distributed,mammalGrid,31.815059,-88.185705,WGS84,16N,387776.008,3520548.843,NA,GIS,11.98,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A8,distributed,mammalGrid,31.814959,-88.186655,WGS84,16N,387686.008,3520538.843,NA,GIS,11.97,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B8,distributed,mammalGrid,31.81496,-88.186549,WGS84,16N,387696.008,3520538.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C8,distributed,mammalGrid,31.814961,-88.186443,WGS84,16N,387706.008,3520538.843,NA,GIS,11.96,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D8,distributed,mammalGrid,31.814962,-88.186338,WGS84,16N,387716.008,3520538.843,NA,GIS,11.95,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E8,distributed,mammalGrid,31.814963,-88.186232,WGS84,16N,387726.008,3520538.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F8,distributed,mammalGrid,31.814964,-88.186127,WGS84,16N,387736.008,3520538.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G8,distributed,mammalGrid,31.814965,-88.186021,WGS84,16N,387746.008,3520538.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H8,distributed,mammalGrid,31.814966,-88.185915,WGS84,16N,387756.008,3520538.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I8,distributed,mammalGrid,31.814967,-88.18581,WGS84,16N,387766.008,3520538.843,NA,GIS,11.95,NA,woodyWetlands,mam,20150101,20220822
LENO_006,J8,distributed,mammalGrid,31.814968,-88.185704,WGS84,16N,387776.008,3520538.843,NA,GIS,11.95,NA,woodyWetlands,mam,20150101,20220822
LENO_006,A9,distributed,mammalGrid,31.814869,-88.186654,WGS84,16N,387686.008,3520528.843,NA,GIS,11.95,NA,woodyWetlands,mam,20150101,20220822
LENO_006,B9,distributed,mammalGrid,31.81487,-88.186548,WGS84,16N,387696.008,3520528.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,C9,distributed,mammalGrid,31.814871,-88.186442,WGS84,16N,387706.008,3520528.843,NA,GIS,11.94,NA,woodyWetlands,mam,20150101,20220822
LENO_006,D9,distributed,mammalGrid,31.814872,-88.186337,WGS84,16N,387716.008,3520528.843,NA,GIS,11.93,NA,woodyWetlands,mam,20150101,20220822
LENO_006,E9,distributed,mammalGrid,31.814873,-88.186231,WGS84,16N,387726.008,3520528.843,NA,GIS,11.92,NA,woodyWetlands,mam,20150101,20220822
LENO_006,F9,distributed,mammalGrid,31.814874,-88.186125,WGS84,16N,387736.008,3520528.843,NA,GIS,11.92,NA,woodyWetlands,mam,20150101,20220822
LENO_006,G9,distributed,mammalGrid,31.814875,-88.18602,WGS84,16N,387746.008,3520528.843,NA,GIS,11.92,NA,woodyWetlands,mam,20150101,20220822
LENO_006,H9,distributed,mammalGrid,31.814876,-88.185914,WGS84,16N,387756.008,3520528.843,NA,GIS,11.92,NA,woodyWetlands,mam,20150101,20220822
LENO_006,I9,distributed,mammalGrid,31.814877,-88.185808,WGS84,16N,387766.008,3520528.843,NA,GIS,11.92,NA,woodyWetlands,mam,20150101,20220822
